"Symbol","Description","GICS sector","Category1","Category2","Category3","Market Cap","Average Volume","Actions"
"UBSI","United Bankshares Inc","Financials","US Equity","Common stocks","Mid cap","$4,776,724,217","1,056,221","Analyze"
"GBCI","Glacier Bancorp Inc","Financials","US Equity","Common stocks","Mid cap","$4,619,405,648","1,080,968","Analyze"
"VLY","Valley National","Financials","US Equity","Common stocks","Mid cap","$4,600,205,913","6,034,544","Analyze"
"FFIN","First Financial Bankshares Inc","Financials","US Equity","Common stocks","Mid cap","$4,419,450,496","1,040,753","Analyze"
"HOMB","Home Bancshares Inc","Financials","US Equity","Common stocks","Mid cap","$4,338,868,175","1,782,574","Analyze"
"BSMX","Santander Mexico ADRs","Financials","US Equity","ADRs","Mid cap","$4,332,781,514","91,175","Analyze"
"WTFC","Wintrust Financial Corp","Financials","US Equity","Common stocks","Mid cap","$4,249,775,892","965,988","Analyze"
"SBNY","Signature Bank","Financials","US Equity","Common stocks","Mid cap","$4,244,281,090","5,099,993","Analyze"
"SNV","Synovus Financial Corp","Financials","US Equity","Common stocks","Mid cap","$4,173,970,787","3,104,337","Analyze"
"ONB","Old National Bancorp","Financials","US Equity","Common stocks","Mid cap","$4,086,275,850","3,166,055","Analyze"
"ZION","Zions Bancorporation","Financials","US Equity","Common stocks","Mid cap","$4,080,415,379","6,681,587","Analyze"
"FNB","FNB Corp","Financials","US Equity","Common stocks","Mid cap","$4,060,698,383","3,945,148","Analyze"
"PNFP","Pinnacle Financial Partners Inc","Financials","US Equity","Common stocks","Mid cap","$4,024,428,099","1,277,938","Analyze"
"OZK","Bank of the Ozarks","Financials","US Equity","Common stocks","Mid cap","$4,018,125,700","2,348,799","Analyze"
"BPOP","Popular Inc","Financials","US Equity","Common stocks","Mid cap","$3,787,404,760","1,416,168","Analyze"
"UMPQ","Umpqua Holdings Corp","Financials","US Equity","Common stocks","Mid cap","$3,641,342,720","24,809,230","Analyze"
"TFSL","TFS Financial Corp","Financials","US Equity","Common stocks","Mid cap","$3,448,025,679","448,444","Analyze"
"WAL","Western Alliance","Financials","US Equity","Common stocks","Mid cap","$3,425,463,063","18,489,597","Analyze"
"UCBI","United Community Banks Inc","Financials","US Equity","Common stocks","Mid cap","$3,110,461,684","1,069,276","Analyze"
"HWC","Hancock Whitney Corp","Financials","US Equity","Common stocks","Mid cap","$3,053,693,748","904,578","Analyze"
"FIBK","First Interstate Bancsystem Inc Class A","Financials","US Equity","Common stocks","Mid cap","$3,035,060,022","1,166,295","Analyze"
"INDB","Independent Bank Corp","Financials","US Equity","Common stocks","Mid cap","$2,941,833,473","426,695","Analyze"
"SFBS","Servisfirst Bancshares Inc","Financials","US Equity","Common stocks","Mid cap","$2,905,410,479","374,737","Analyze"
"UMBF","UMB Financial Corp","Financials","US Equity","Common stocks","Mid cap","$2,846,228,803","505,598","Analyze"
"CBU","Community Bank System Inc","Financials","US Equity","Common stocks","Mid cap","$2,786,545,672","402,451","Analyze"
"BANF","Bancfirst Corp","Financials","US Equity","Common stocks","Mid cap","$2,677,329,354","195,282","Analyze"
"ASB","Associated Bancorp","Financials","US Equity","Common stocks","Mid cap","$2,664,334,796","2,903,109","Analyze"
"IFS","Intercorp Financial Services Inc.","Financials","US Equity","Common stocks","Mid cap","$2,620,662,904","89,060","Analyze"
"FHB","First Hawaiian Inc","Financials","US Equity","Common stocks","Mid cap","$2,619,307,261","1,202,100","Analyze"
"IBOC","International Bancshares Corp","Financials","US Equity","Common stocks","Mid cap","$2,585,836,348","464,595","Analyze"
"CIB","Bancolombia SA ADRs","Financials","US Equity","ADRs","Mid cap","$2,553,361,344","407,268","Analyze"
"AUB","Atlantic Union Bankshares Corporation","Financials","US Equity","Common stocks","Mid cap","$2,549,287,802","1,800,228","Analyze"
"ABCB","Ameris Bancorp","Financials","US Equity","Common stocks","Mid cap","$2,454,843,069","636,368","Analyze"
"CATY","Cathay General Bancorp","Financials","US Equity","Common stocks","Mid cap","$2,453,848,959","661,063","Analyze"
"CVBF","CVB Financial Corporation","Financials","US Equity","Common stocks","Mid cap","$2,395,332,340","1,344,587","Analyze"
"TCBI","Texas Capital Bancshares Inc","Financials","US Equity","Common stocks","Mid cap","$2,363,113,365","905,622","Analyze"
"FULT","Fulton Financial Corp","Financials","US Equity","Common stocks","Mid cap","$2,287,383,866","1,578,103","Analyze"
"WSFS","WSFS Financial Corp","Financials","US Equity","Common stocks","Mid cap","$2,277,501,032","389,441","Analyze"
"ITCB","Itau CorpBanca ADRs","Financials","US Equity","ADRs","Mid cap","$2,258,561,461","18,628","Analyze"
"FRC","First Republic Bank","Financials","US Equity","Common stocks","Mid cap","$2,250,974,542","79,273,288","Analyze"
"PPBI","Pacfic Premier Bancorp Inc","Financials","US Equity","Common stocks","Mid cap","$2,240,646,419","938,736","Analyze"
"SFNC","Simmons First National Corp","Financials","US Equity","Common stocks","Mid cap","$2,190,861,955","894,663","Analyze"
"AX","Axos Financial Inc","Financials","US Equity","Common stocks","Mid cap","$2,182,225,786","820,241","Analyze"
"FFBC","First Financial Bancorp","Financials","US Equity","Common stocks","Mid cap","$2,108,092,036","583,288","Analyze"
"EBC","Eastern Bankshares, Inc.","Financials","US Equity","Common stocks","Mid cap","$2,099,971,110","2,414,859","Analyze"
"CADE","Cadence Bancorporation","Financials","US Equity","Common stocks","Mid cap","$2,036,499,239","2,475,452","Analyze"
"SBCF","Seacoast Banking Of Florida","Financials","US Equity","Common stocks","Mid cap","$2,012,583,489","1,290,280","Analyze"
"FBC","Flagstar Bancorp Inc","Financials","US Equity","Common stocks","Mid cap","$2,002,268,577","18,773,050","Analyze"
"BOH","Bank Of Hawaii Corp.","Financials","US Equity","Common stocks","Small cap","$1,999,017,699","1,016,703","Analyze"
"FBP","First Bancorp","Financials","US Equity","Common stocks","Small cap","$1,971,998,508","2,365,514","Analyze"
"FRME","First Merchants Corp","Financials","US Equity","Common stocks","Small cap","$1,965,149,467","296,778","Analyze"
"CLBK","Columbia Financial Inc.","Financials","US Equity","Common stocks","Small cap","$1,945,531,336","338,670","Analyze"
"PRK","Park National Corp","Financials","US Equity","Common stocks","Small cap","$1,910,157,823","84,886","Analyze"
"WAFD","Washington Federal Inc","Financials","US Equity","Common stocks","Small cap","$1,895,082,342","1,967,749","Analyze"
"HTH","Hilltop Holdings Inc","Financials","US Equity","Common stocks","Small cap","$1,842,526,900","630,785","Analyze"
"WSBC","Wesbanco Inc","Financials","US Equity","Common stocks","Small cap","$1,824,217,070","383,601","Analyze"
"IBTX","Independent Bank Group Inc","Financials","US Equity","Common stocks","Small cap","$1,813,514,757","381,723","Analyze"
"BANR","Banner Corp","Financials","US Equity","Common stocks","Small cap","$1,811,261,742","271,067","Analyze"
"RNST","Renasant Corp","Financials","US Equity","Common stocks","Small cap","$1,679,994,695","309,348","Analyze"
"EFSC","Enterprise Financial Services Corp","Financials","US Equity","Common stocks","Small cap","$1,663,004,636","241,212","Analyze"
"LKFN","Lakeland Financial Corp","Financials","US Equity","Common stocks","Small cap","$1,626,194,068","165,501","Analyze"
"BKU","Bankunited Inc","Financials","US Equity","Common stocks","Small cap","$1,609,078,697","1,734,555","Analyze"
"HTLF","Heartland Financial USA Inc","Financials","US Equity","Common stocks","Small cap","$1,605,718,143","245,238","Analyze"
"COLB","Columbia Banking System Inc","Financials","US Equity","Common stocks","Small cap","$1,588,498,806","9,392,881","Analyze"
"NWBI","Northwest Bancshares Inc","Financials","US Equity","Common stocks","Small cap","$1,543,635,545","1,145,307","Analyze"
"TBBK","Bancorp Inc","Financials","US Equity","Common stocks","Small cap","$1,535,281,619","501,643","Analyze"
"SYBT","Stock Yards Bancorp Inc","Financials","US Equity","Common stocks","Small cap","$1,533,763,542","181,717","Analyze"
"TBK","Triumph Bancorp Inc","Financials","US Equity","Common stocks","Small cap","$1,488,679,794","275,825","Analyze"
"TRMK","Trustmark Corp","Financials","US Equity","Common stocks","Small cap","$1,477,374,087","441,622","Analyze"
"NBTB","NBT Bancorp Inc","Financials","US Equity","Common stocks","Small cap","$1,441,920,154","267,290","Analyze"
"FBNC","First Bancorp","Financials","US Equity","Common stocks","Small cap","$1,438,504,703","711,189","Analyze"
"PFS","Provident Financial Services Inc","Financials","US Equity","Common stocks","Small cap","$1,427,412,692","870,747","Analyze"
"FBK","FB Financial Corp","Financials","US Equity","Common stocks","Small cap","$1,394,293,302","217,370","Analyze"
"TCBK","Trico Bancshares","Financials","US Equity","Common stocks","Small cap","$1,379,632,216","158,545","Analyze"
"TOWN","Towne Bank","Financials","US Equity","Common stocks","Small cap","$1,365,867,169","273,310","Analyze"
"CHCO","City Holding","Financials","US Equity","Common stocks","Small cap","$1,324,348,478","133,031","Analyze"
"FCF","First Commonwealth Financial Corp","Financials","US Equity","Common stocks","Small cap","$1,290,091,798","1,348,455","Analyze"
"GGAL","Grupo Financiero Galicia ADRs of Class B","Financials","US Equity","ADRs","Small cap","$1,262,691,726","663,819","Analyze"
"STBA","S&T Bancorp, Inc.","Financials","US Equity","Common stocks","Small cap","$1,224,934,750","309,470","Analyze"
"WABC","Westamerica Bancorporation","Financials","US Equity","Common stocks","Small cap","$1,212,117,630","295,276","Analyze"
"NBHC","National Bank Holdings Corp","Financials","US Equity","Common stocks","Small cap","$1,207,985,630","378,272","Analyze"
"OFG","OFG Bancorp","Financials","US Equity","Common stocks","Small cap","$1,192,555,600","558,332","Analyze"
"HOPE","Hope Bancorp Inc","Financials","US Equity","Common stocks","Small cap","$1,171,081,449","1,346,643","Analyze"
"SASR","Sandy Spring Bancorp Inc","Financials","US Equity","Common stocks","Small cap","$1,170,013,474","584,954","Analyze"
"CASH","Meta Financial Group Inc","Financials","US Equity","Common stocks","Small cap","$1,147,656,071","533,064","Analyze"
"MBIN","Merchants Bancorp","Financials","US Equity","Common stocks","Small cap","$1,140,070,507","109,015","Analyze"
"BUSE","First Busey Corp","Financials","US Equity","Common stocks","Small cap","$1,110,737,949","292,875","Analyze"
"SRCE","1st Source Corp","Financials","US Equity","Common stocks","Small cap","$1,107,618,228","82,792","Analyze"
"BHLB","Berkshire Hills Bancorp Inc","Financials","US Equity","Common stocks","Small cap","$1,097,507,655","468,711","Analyze"
"PACW","Pacwest Bancorp","Financials","US Equity","Common stocks","Small cap","$1,091,453,358","26,860,615","Analyze"
"OCFC","Oceanfirst Financial Corp","Financials","US Equity","Common stocks","Small cap","$1,089,849,043","511,780","Analyze"
"LOB","Live Oak Bancshares Inc","Financials","US Equity","Common stocks","Small cap","$1,080,694,398","621,111","Analyze"
"BMA","Banco Macro S.A.  ADRs of Class B shares","Financials","US Equity","ADRs","Small cap","$1,070,414,869","205,485","Analyze"
"SBSI","Southside Bancshares Inc","Financials","US Equity","Common stocks","Small cap","$1,043,515,286","228,322","Analyze"
"EGBN","Eagle Bancorp Inc","Financials","US Equity","Common stocks","Small cap","$1,035,246,592","465,065","Analyze"
"LBAI","Lakeland Bancorp Inc","Financials","US Equity","Common stocks","Small cap","$1,008,445,860","450,652","Analyze"
"VBTX","Veritex Holdings Inc","Financials","US Equity","Common stocks","Small cap","$1,000,823,744","736,518","Analyze"
"NCBS","Nicolet Bankshares Inc","Financials","US Equity","Common stocks","Small cap","$994,903,566","70,513","Analyze"
"OBNK","Origin Bancorp Inc","Financials","US Equity","Common stocks","Small cap","$987,980,420","160,459","Analyze"
"TSC","Tristate Capital Holdings Inc","Financials","US Equity","Common stocks","Small cap","$965,042,688","4,035,532","Analyze"
"GABC","German American Bancorp Inc","Financials","US Equity","Common stocks","Small cap","$965,012,563","85,100","Analyze"
"CFFN","Capitol Federal Financial Inc","Financials","US Equity","Common stocks","Small cap","$955,735,970","1,870,014","Analyze"
"TMP","Tompkins Financial Corp","Financials","US Equity","Common stocks","Small cap","$948,612,375","73,762","Analyze"
"NIC","Nicolet Bankshares Inc.","Financials","US Equity","Common stocks","Small cap","$911,936,202","52,425","Analyze"
"BRKL","Brookline Bancorp Inc","Financials","US Equity","Common stocks","Small cap","$907,044,331","811,516","Analyze"
"DCOM","Dime Community Bancshares Inc","Financials","US Equity","Common stocks","Small cap","$883,494,551","278,401","Analyze"
"AVAL","Grupo Aval Acciones y Valores ADRs","Financials","US Equity","ADRs","Small cap","$802,778,872","140,433","Analyze"
"BY","Byline Bancorp Inc.","Financials","US Equity","Common stocks","Small cap","$783,769,629","182,296","Analyze"
"BBAR","BBVA Banco Frances S.A.","Financials","US Equity","Common stocks","Small cap","$782,226,534","796,605","Analyze"
"ABTX","Allegiance Bancshares Inc","Financials","US Equity","Common stocks","Small cap","$781,703,936","1,609,047","Analyze"
"FBMS","First Bancshares Inc","Financials","US Equity","Common stocks","Small cap","$776,283,862","351,922","Analyze"
"BFC","Bank First National Corporation","Financials","US Equity","Common stocks","Small cap","$767,863,701","35,254","Analyze"
"HFWA","Heritage Financial Corp","Financials","US Equity","Common stocks","Small cap","$753,742,502","383,690","Analyze"
"AMTB","Mercantil Bank Holding Corporation - Class A","Financials","US Equity","Common stocks","Small cap","$736,182,166","85,965","Analyze"
"PEBO","Peoples Bancorp Inc","Financials","US Equity","Common stocks","Small cap","$728,592,518","176,261","Analyze"
"PFC","Premier Financial Corp.","Financials","US Equity","Common stocks","Small cap","$727,758,962","375,737","Analyze"
"QCRH","QCR Holdings Inc","Financials","US Equity","Common stocks","Small cap","$725,872,820","83,823","Analyze"
"CBTX","CBTX, Inc.","Financials","US Equity","Common stocks","Small cap","$717,237,261","5,324,146","Analyze"
"BANC","Banc Of California Inc","Financials","US Equity","Common stocks","Small cap","$712,548,717","757,879","Analyze"
"PFBC","Preferred Bank","Financials","US Equity","Common stocks","Small cap","$706,534,730","117,536","Analyze"
"RBCAA","Republic Bancorp Inc Class A","Financials","US Equity","Common stocks","Small cap","$701,569,265","21,238","Analyze"
"UVSP","Univest Corporation Of Pennsylvania","Financials","US Equity","Common stocks","Small cap","$700,957,751","147,090","Analyze"
"CTBI","Community Trust Bancorp Inc Trust","Financials","US Equity","Common stocks","Small cap","$684,014,272","105,654","Analyze"
"CNOB","Connectone Bancorp Inc","Financials","US Equity","Common stocks","Small cap","$679,271,811","231,753","Analyze"
"GSBC","Great Southern Bancorp Inc","Financials","US Equity","Common stocks","Small cap","$627,847,348","40,498","Analyze"
"HBT","HBT Financial, Inc.","Financials","US Equity","Common stocks","Small cap","$624,909,414","124,352","Analyze"
"OSBC","Old Second Bancorp Inc","Financials","US Equity","Common stocks","Small cap","$615,932,101","203,450","Analyze"
"TRST","Trustco Bank Corp","Financials","US Equity","Common stocks","Small cap","$611,825,765","124,811","Analyze"
"WASH","Washington Trust Bancorp Inc","Financials","US Equity","Common stocks","Small cap","$590,394,151","209,510","Analyze"
"HONE","HarborOne Bancorp, Inc.","Financials","US Equity","Common stocks","Small cap","$573,508,936","291,118","Analyze"
"HAFC","Hanmi Financial Corp","Financials","US Equity","Common stocks","Small cap","$563,251,442","361,101","Analyze"
"NFBK","Northfield Bancorp Inc","Financials","US Equity","Common stocks","Small cap","$560,755,011","249,211","Analyze"
"AMAL","Amalgamated Bank Class A","Financials","US Equity","Common stocks","Small cap","$559,397,766","201,116","Analyze"
"KRNY","Kearny Financial Test Corp","Financials","US Equity","Common stocks","Small cap","$552,501,847","362,648","Analyze"
"CUBI","Customers Bancorp Inc","Financials","US Equity","Common stocks","Small cap","$548,925,177","1,570,225","Analyze"
"FMBH","First Mid Illinois Bancshares Inc","Financials","US Equity","Common stocks","Small cap","$542,363,559","66,017","Analyze"
"CFB","CrossFirst Bankshares, Inc.","Financials","US Equity","Common stocks","Small cap","$534,413,545","169,375","Analyze"
"CAC","Camden National Corp","Financials","US Equity","Common stocks","Small cap","$531,165,286","75,733","Analyze"
"PGC","Peapack Gladstone Financial Corp","Financials","US Equity","Common stocks","Small cap","$520,352,762","88,423","Analyze"
"HTBK","Heritage Commerce Corp","Financials","US Equity","Common stocks","Small cap","$517,021,091","483,295","Analyze"
"CATC","Cambridge Bancorp","Financials","US Equity","Common stocks","Small cap","$508,038,596","64,243","Analyze"
"CCBG","Capital City Bank Inc","Financials","US Equity","Common stocks","Small cap","$502,852,173","73,823","Analyze"
"CPF","Central Pacific Financial Corp","Financials","US Equity","Common stocks","Small cap","$483,538,585","345,179","Analyze"
"MBWM","Mercantile Bank Corp","Financials","US Equity","Common stocks","Small cap","$483,212,182","74,174","Analyze"
"CCB","Coastal Financial Corporation","Financials","US Equity","Common stocks","Small cap","$475,749,288","81,370","Analyze"
"HIFS","Hingham Institution For Savings","Financials","US Equity","Common stocks","Small cap","$475,640,100","16,626","Analyze"
"MSBI","Midland States Bancorp Inc","Financials","US Equity","Common stocks","Small cap","$473,993,564","136,524","Analyze"
"FMNB","Farmers National Banc Corp","Financials","US Equity","Common stocks","Small cap","$473,881,388","245,067","Analyze"
"LBC","Luther Burbank Corporation","Financials","US Equity","Common stocks","Small cap","$469,406,862","48,984","Analyze"
"BLX","Banco Latinoamericano De Comercio","Financials","US Equity","Common stocks","Small cap","$463,980,031","141,710","Analyze"
"HBNC","Horizon Bancorp, Inc.","Financials","US Equity","Common stocks","Small cap","$449,285,974","421,994","Analyze"
"THFF","First Financial Corporation","Financials","US Equity","Common stocks","Small cap","$446,196,538","75,873","Analyze"
"HTBI","Hometrust Bancshares Inc","Financials","US Equity","Common stocks","Small cap","$433,878,544","95,625","Analyze"
"SMBC","Southern Missouri Bancorp Inc","Financials","US Equity","Common stocks","Small cap","$427,977,066","80,170","Analyze"
"FCBC","First Community Bancshares Inc","Financials","US Equity","Common stocks","Small cap","$420,636,551","40,360","Analyze"
"BFST","Business First Bancshares Inc.","Financials","US Equity","Common stocks","Small cap","$419,342,227","116,911","Analyze"
"FFIC","Flushing Financial Corp","Financials","US Equity","Common stocks","Small cap","$416,966,655","260,891","Analyze"
"AROW","Arrow Financial Corp","Financials","US Equity","Common stocks","Small cap","$415,530,487","53,392","Analyze"
"MPB","Mid Penn Bancorp Inc","Financials","US Equity","Common stocks","Small cap","$414,787,194","37,971","Analyze"
"MCBS","MetroCity Bankshares, Inc.","Financials","US Equity","Common stocks","Small cap","$414,367,764","44,879","Analyze"
"CCNE","CNB Financial Corp","Financials","US Equity","Common stocks","Small cap","$412,203,254","97,258","Analyze"
"BHB","Bar Harbor Bankshares","Financials","US Equity","Common stocks","Small cap","$394,445,682","33,875","Analyze"
"SMBK","SmartFinancial, Inc.","Financials","US Equity","Common stocks","Small cap","$385,305,849","72,814","Analyze"
"FFWM","First Foundation Inc","Financials","US Equity","Common stocks","Small cap","$383,748,396","1,388,170","Analyze"
"GCBC","Greene County Bancorp Inc","Financials","US Equity","Common stocks","Small cap","$381,400,947","17,264","Analyze"
"MCB","Metropolitan Bank Holding Corp.","Financials","US Equity","Common stocks","Small cap","$376,075,032","542,280","Analyze"
"EBTC","Enterprise Bancorp Inc","Financials","US Equity","Common stocks","Small cap","$375,524,075","19,846","Analyze"
"EQBK","Equity Bancshares Inc Class A","Financials","US Equity","Common stocks","Small cap","$373,312,695","85,607","Analyze"
"SPFI","South Plains Financial, Inc.","Financials","US Equity","Common stocks","Small cap","$364,142,781","44,040","Analyze"
"BMRC","Bank Of Marin Bancorp","Financials","US Equity","Common stocks","Small cap","$362,712,585","129,587","Analyze"
"MOFG","Midwestone Financial Group Inc","Financials","US Equity","Common stocks","Small cap","$360,845,982","42,278","Analyze"
"IBCP","Independent Bank Corp","Financials","US Equity","Common stocks","Small cap","$359,215,219","111,621","Analyze"
"MCBC","Macatawa Bank Corp","Financials","US Equity","Common stocks","Small cap","$338,870,563","63,975","Analyze"
"GNTY","Guaranty Bancshares Inc","Financials","US Equity","Common stocks","Small cap","$336,219,997","36,403","Analyze"
"RRBI","Red River Bancshares, Inc.","Financials","US Equity","Common stocks","Small cap","$333,890,972","4,752","Analyze"
"AMNB","American National Bankshares Inc","Financials","US Equity","Common stocks","Small cap","$332,352,688","20,719","Analyze"
"FMAO","Farmers And Merchants Bancorp Inc","Financials","US Equity","Common stocks","Small cap","$331,637,244","26,623","Analyze"
"CARE","Carter Bank & Trust","Financials","US Equity","Common stocks","Small cap","$330,125,366","68,700","Analyze"
"WSBF","Waterstone Financial Inc","Financials","US Equity","Common stocks","Small cap","$329,996,177","91,180","Analyze"
"FSBC","Five Star Bancorp","Financials","US Equity","Common stocks","Small cap","$329,472,477","68,873","Analyze"
"CZNC","Citizens And Northern Corp","Financials","US Equity","Common stocks","Small cap","$328,688,047","29,684","Analyze"
"ALRS","Alerus Financial Corporation","Financials","US Equity","Common stocks","Small cap","$324,146,685","43,965","Analyze"
"HMST","Homestreet Inc","Financials","US Equity","Common stocks","Small cap","$322,215,040","232,667","Analyze"
"NBN","Northeast Bancorp","Financials","US Equity","Common stocks","Small cap","$319,213,560","28,652","Analyze"
"CZFS","Citizens Financial Services, Inc.","Financials","US Equity","Common stocks","Small cap","$313,288,757","53,774","Analyze"
"CSTR","Capstar Financial Holdings Inc","Financials","US Equity","Common stocks","Small cap","$310,644,540","73,123","Analyze"
"FLIC","First Of Long Island Corp","Financials","US Equity","Common stocks","Small cap","$308,644,935","130,977","Analyze"
"JMSB","John Marshall Bancorp Inc.","Financials","US Equity","Common stocks","Small cap","$307,422,242","19,791","Analyze"
"PFIS","Peoples Financial Services Corp","Financials","US Equity","Common stocks","Small cap","$306,687,085","12,785","Analyze"
"BWB","Bridgewater Bancshares Inc.","Financials","US Equity","Common stocks","Small cap","$300,599,321","143,548","Analyze"
"WTBA","West Bancorporation Inc","Financials","US Equity","Common stocks","Small cap","$300,525,859","44,159","Analyze"
"PFHD","Professional Holding Corp. - Class A","Financials","US Equity","Common stocks","Small cap","$300,223,552","27,277","Analyze"
"RBB","RBB Bancorp","Financials","US Equity","Common stocks","Micro cap","$297,762,683","33,766","Analyze"
"SBT","Sterling Bancorp, Inc.","Financials","US Equity","Common stocks","Micro cap","$293,824,000","54,289","Analyze"
"ESQ","Esquire Financial Holdings Inc.","Financials","US Equity","Common stocks","Micro cap","$288,322,977","38,335","Analyze"
"FISI","Financial Institutions Inc","Financials","US Equity","Common stocks","Micro cap","$287,213,948","71,611","Analyze"
"FNLC","First Bancorp Inc.","Financials","US Equity","Common stocks","Micro cap","$286,787,750","20,467","Analyze"
"HBCP","Home Bancorp Inc","Financials","US Equity","Common stocks","Micro cap","$281,628,455","13,102","Analyze"
"SHBI","Shore Bancshares Inc","Financials","US Equity","Common stocks","Micro cap","$281,078,011","130,614","Analyze"
"PCSB","PCSB Financial Corporation","Financials","US Equity","Common stocks","Micro cap","$278,175,072","124,818","Analyze"
"CIVB","Civista Bancshares Inc","Financials","US Equity","Common stocks","Micro cap","$273,416,257","39,098","Analyze"
"ACNB","ACNB Corporation","Financials","US Equity","Common stocks","Micro cap","$270,776,046","15,319","Analyze"
"OBT","Orange County Bancorp, Inc. /DE/","Financials","US Equity","Common stocks","Micro cap","$266,275,285","8,163","Analyze"
"SMMF","Summit Financial Group Inc","Financials","US Equity","Common stocks","Micro cap","$266,166,378","24,887","Analyze"
"FDBC","Fidelity D & D Bancorp Inc.","Financials","US Equity","Common stocks","Micro cap","$265,852,276","4,124","Analyze"
"MVBF","MVB Financial Corp.","Financials","US Equity","Common stocks","Micro cap","$265,053,180","73,325","Analyze"
"BSRR","Sierra Bancorp","Financials","US Equity","Common stocks","Micro cap","$262,029,415","45,762","Analyze"
"NRIM","Northrim Bancorp Inc","Financials","US Equity","Common stocks","Micro cap","$258,584,425","35,728","Analyze"
"SFST","Southern First Bancshares Inc","Financials","US Equity","Common stocks","Micro cap","$257,536,800","47,747","Analyze"
